server,bus1,bus2,bus3,bus4,bus5,bus6,cloud
0.0,-0.0020508559935000594,-0.0015726344611665419,-0.0024672271670205946,-0.0057514694017654425,-0.002156274633317497,-0.001504863645138231,0.0
0.0,-0.00034783729286659695,-0.0013095944935670586,-0.0014617282794076444,-0.005048612755198671,-0.0031363278265931498,-0.008372884780611942,0.0
0.0,-0.0014616069010131361,-0.0019889446234095543,-0.0007092341441048715,0.0,-0.0036028089442991912,-0.007982939611111167,0.0
0.0,-0.011925754176269699,-0.00875670625558321,-0.010200220553598262,-0.004252955517070683,-0.006592461848223124,-0.010130673782925955,0.0
0.0,-0.008500021147920164,-0.0036914162447283837,-0.015167528281136511,-0.010736145729717018,-0.011087425647254623,-0.016380001871709602,0.0
0.0,-0.0003873002502016982,-0.001268786677147174,-0.005562006370930658,-0.001076403485040762,-0.0025084034728639674,-0.008922898273354532,0.0
0.0,0.0,-0.0008917140187252423,-0.003955158787167248,0.0,-0.0009882193119236337,-0.003914475516077936,0.0
0.0,-0.0001141945865376863,-0.0013262411842440557,-0.001196227554664815,0.0,-0.0017673928531830457,-0.0007457229954068263,0.0
0.0,-0.0010037439466420088,-0.0025650142241287646,-0.002371568659578383,-3.43848547471254e-05,-0.00262052039067355,-0.0046163493676370845,0.0
0.0,-0.0006426639517872192,-0.0006655114434016903,0.0,0.0,-0.0017489726276807033,-0.006979609551715426,0.0
0.0,-0.004487260350728546,-0.0015073417415259068,-0.00836291402190346,-0.010621172677809647,-0.0040580003501343226,-0.010202682488716945,0.0
0.0,0.0,-0.0010036861852881188,-0.002887145235150734,-0.00012197596064681006,-0.00012161297596012599,-0.008277870293003116,0.0
0.0,0.0,0.0,0.0,-0.0002239504671984103,0.0,-0.002832309142222234,0.0
0.0,0.0,-0.002066461318364648,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0005161730162544456,-0.0015644650270647297,-0.0024727678298726054,0.0,0.0
0.0,0.0,-0.0016129370912903295,0.0,0.0,-0.0002530921212601721,-0.0007267577896439137,0.0
0.0,-0.0003982801120321559,0.0,-0.001563408570154087,0.0,-0.00011769442654506121,-0.003613267512176217,0.0
0.0,0.0,-0.00016460268104234496,-0.0031482576182429883,-0.0011532941073668563,-0.0005466591329400919,-0.004335940312012907,0.0
0.0,0.0,0.0,0.0,-0.00020322599785220033,-0.002132177612608547,-0.004026984052011664,0.0
0.0,-3.759501397774507e-05,0.0,-0.0013966164204283955,-5.160131012659084e-07,0.0,-0.0014244360591067133,0.0
0.0,0.0,0.0,-0.0020526895538623313,0.0,0.0,0.0,0.0
0.0,-0.006757012160296907,-0.0024691907753132277,-0.008733111555408905,-0.0009714879924493935,0.0,-0.002852366347758791,-0.019465013322738978
0.0,0.0,-0.0034572702516241236,-0.015097135789181657,0.0,0.0,-0.0027363062817235607,0.0
0.0,-0.00012865282608923447,-0.013571711813942249,-0.006342718043666034,-0.0021830298032028995,-0.004131773315237926,-0.007529369658012715,0.0
0.0,-0.0006929819984985528,-0.0062501361055993,-0.010664938493322423,-0.006242925101172836,-0.013328834566738505,-0.02884100963257439,-0.006310494870302912
0.0,-0.005779557215669777,0.0,-0.00804002812263158,-0.005283964235490014,-0.0006154884251188125,-0.01013134953420271,0.0
0.0,0.0,-0.003224764341409902,0.0,-0.0010311450597282334,0.0,-0.002104564411073632,-0.00017508513747207562
0.0,-6.058515690625696e-05,0.0,0.0,-0.00018536656617564054,-0.0015801665880578752,-0.007394887487611611,0.0
0.0,0.0,-0.0061463431831412126,-0.002476315491622508,-0.003557161086606486,-0.004194223059980737,-4.140342099096907e-05,-1.6590153854052144e-05
0.0,-0.004564358882573829,-0.006338767885249829,-0.00942740385204533,-0.013204046153781986,-0.016671028022806095,-0.012987510309019677,-0.007878310371393355
0.0,0.0,-0.0032201214476862312,-0.016459328779709053,-0.0003857507001487436,-0.0009678660420532954,-0.0031630212815211838,0.0
0.0,-0.00022749820450703985,-0.006388074233695514,-0.00411956130928856,-0.0019389325068241725,-0.002647143907941898,-0.015746072355858717,0.0
0.0,-3.9537599232535294e-05,-0.0004597797587626436,-0.008442375471309375,-0.002254343272158679,-0.002902264057584973,-0.006401244715190554,0.0
0.0,0.0,-0.0021045956899597615,-0.0019892369089372585,-0.00017885343885126517,0.0,0.0,0.0
0.0,-0.000688391500404157,-0.0014759502241276248,-0.010504485125964916,-0.002819464747042077,-0.009738208382919854,-0.008225416895496844,0.0
0.0,-0.0012652237782853697,-0.0019782849316203445,-0.015099669173974367,-0.004839266484597113,-0.012213067135274529,-0.016576560090741307,0.0
0.0,-0.0055445138510523935,-0.013731810275543675,-0.024883852614692514,-0.0053098976150675655,-0.017210679559992857,-0.02194857275881142,0.0
0.0,-0.0014422851495275424,-8.331337910593274e-05,-0.012640032627088548,-0.00465859735411982,-0.005110962373374523,-0.007776913969715564,0.0
0.0,-0.005496149935169338,-0.002567841247115444,-0.01252029180939383,-0.0044055384033194036,-0.003281704220745862,-0.01455618287413737,0.0
0.0,-0.019487198193653025,-0.008082564239103779,-0.031807765755620346,-0.00788795862260458,-0.01736299579501208,-0.018814914288173504,0.0
0.0,-0.0017019271245856402,-0.0023771588662910236,-0.002152248217757547,-0.007994573145275678,-0.01080956881843988,-0.000571457288456058,0.0
0.0,-0.004453260765016349,-0.0008777080334700453,-0.0052300409008569455,-0.008915105775970166,-0.012661262479734169,-0.004391687111860518,0.0
0.0,-0.0014766016441500767,0.0,-0.0009355059241993313,-0.0002806749180489267,-0.003429647773478862,-0.0014075689723544629,0.0
0.0,-0.00876028788597438,0.0,-0.008205592800593528,-0.010148107622581429,-0.006869633906101204,0.0,0.0
0.0,-0.002601020706206148,0.0,-0.004603053767557488,-0.018259518300156114,-0.005006292022847222,-0.0037864140707670343,0.0
0.0,-0.0011665026132268042,0.0,-0.0075034816964799095,-0.0002505659454774545,0.0,-0.0036005496214114438,0.0
0.0,-0.0014134581363044359,0.0,-0.021003132826126425,-0.0005169225791027657,0.0,-0.003781180155766312,0.0
0.0,-0.0009414467618352689,0.0,-0.015422504080161275,-0.0037617425060097673,-0.002338421053351836,-0.007686309418268892,-0.004548614237264006
0.0,-0.00792291259557628,-0.0013616576357397708,-0.02608561844862315,-0.014859093681647754,-0.010888574411346526,-0.009541200934472496,-0.09675561173520879
0.0,-0.008757538309399331,-0.028983105082077257,-0.024936800990531898,-0.02042340251758898,-0.010785173890591585,-0.010243125607433843,-0.020436001615204577
0.0,-0.01521274845938573,-0.031247080630609714,-0.03126068277891495,-0.046848559045597836,-0.0016817149341475286,-0.0065980908912345055,-0.030021478196294502
0.0,-0.008488311663719801,-0.00398016494118837,-0.0358279067277906,-0.0055835086859105576,-0.008845230370907503,-0.0024047830161258387,-0.018483545904053673
0.0,-0.0034409938767937993,-0.004319533732039078,-0.011239974637639935,-0.006528674043502776,-0.007770803009581303,-0.005609261779363308,0.0
0.0,-0.0012137504563693878,-0.00028443266037349774,-0.0003766574573378799,0.0,-0.0032885678544632272,-0.002643973510043719,0.0
0.0,-1.8067679727459755e-05,0.0,-0.009756169752503308,-0.0028832967412376945,-0.0015508703397237712,0.0,-0.000486765286497474
0.0,-0.002058763188999133,-0.0025170699382926006,-0.0028465340849036453,-0.007585792185544976,-0.004104951298639525,-0.003933724672071202,-0.016970323245114004
0.0,-0.006656433277980028,-0.004429317020412874,-0.008169973380714514,-0.0034115512354426364,-0.0008480377189444845,-0.0030022193068163254,-0.003211138601443955
0.0,-0.00748620914595444,-0.0002724282213022276,-0.01750391270098267,-0.0007930303989980917,0.0,-0.004307377724537093,0.0
0.0,-0.004223699872782596,-0.0038781459419100057,-0.03461954584992463,-0.010697338632408116,-0.00286421921790233,-0.00043654235901472067,-0.008253456829794394
0.0,-0.0012283455488045682,-1.5489745815436526e-05,-0.0022917768567524807,-0.0044761657813636195,0.0,0.0,0.0
0.0,-0.001799602710653433,-0.004779776316197382,-0.009967362716415682,-0.0066486732811158,-0.0009303150041598289,-0.000984115706210075,0.0
0.0,-0.008455867969496695,-0.00619482699944326,-0.007077473628365838,-0.007336929026701178,-0.014167395659730537,-0.0004172174325244803,-0.004709375496713792
0.0,-0.005108224570640684,0.0,-0.017825605356968918,-0.006331092763274532,-0.003955126598893511,-0.0007624202224473978,-0.004808134827917301
0.0,-0.002590126929836401,-0.0013796835044540493,-0.008229245815071964,-0.0024935611396067147,-0.0037848162127098635,0.0,-0.008272753378977692
0.0,-0.0011136352428555052,-2.8854440912691098e-05,-0.002975639802226046,-0.00231149919557748,-0.004223257653886686,-0.0016444600259820415,-0.0010243441494724732
0.0,-0.0010258911126060555,-0.003447542334808418,-0.005388420312662519,-0.0111708531482252,0.0,-0.002668825470686055,0.0
0.0,-0.0004669706771285472,0.0,-0.002215098111597608,-0.0071908913401139635,-0.0013322100122148894,-0.0018538660946847885,0.0
0.0,-0.0075506046129998694,-0.0018746636632596188,-0.0005518149152145798,-0.0020403279116183687,-0.002015457593646025,-0.0029156168958695055,-0.008314156893987613
0.0,0.0,0.0,-0.003245022088587157,0.0,-0.00077915924252935,-0.0027070956288754097,0.0
0.0,-0.002673960463993284,-0.0024482331139323603,0.0,-0.0017399863713313463,-0.00952968215396671,-0.0006565098018035035,0.0
0.0,-0.01247229928506495,-0.003607141797768106,0.0,-0.0027451973181160396,-0.011415686566233636,-0.0046476790811276975,-0.0019019394973297861
0.0,-0.003938479714180929,-0.0006409151903147439,-0.0027426717604691576,-0.0030298638184635697,-0.004528492624561126,-0.00028974795346142063,-0.011649733549851108
0.0,-0.005081694070726302,-0.007555680806214477,-0.0013447153905833367,-0.005959498518050456,-0.00177088947506828,0.0,-0.01606543043722202
0.0,-0.005553084365018998,0.0,-0.0021326542529972337,-0.012020587450837786,-0.001515809054096788,0.0,-0.003085997642923704
0.0,-0.0005790914681558144,-0.00010415098534197531,-0.0075692328597367405,-0.007664242464561356,0.0,0.0,0.0
0.0,-0.0009464700293277768,0.0,-0.002829305941810793,-0.001046625056019143,-0.002861020702500079,0.0,0.0
0.0,-0.0002515890116598663,0.0,0.0,-0.0005117056011502937,-0.0005805881386415215,0.0,0.0
0.0,-0.0027463167919789828,-0.0005370831581690432,0.0,-0.0027075504697135332,0.0,0.0,0.0
0.0,-0.0035315819431836607,0.0,-0.003795872695146239,-0.0002733304184360001,-0.004205654557448228,-0.000655728976628997,0.0
0.0,-0.0008097414086196635,-0.0020251699951337448,-0.0038110612012930813,-0.0041829960953457005,-0.003636810037539698,-0.0027554295304166045,0.0
0.0,-0.0008397949610132158,-0.002139391689454394,0.0,-0.009687661114889196,-0.0001436532346171507,-0.0011791333203376088,0.0
0.0,-0.0035404247473852023,-0.002622626630093807,-0.006467629683742021,-0.002112464846826775,-0.0008611529799009937,-0.0018316862752601746,0.0
0.0,-0.007752222426306516,-0.012410985222121054,-0.00491066821639536,-0.016362142242633968,-0.015060117782504774,-0.0011131125042593412,-0.008380949914114344
0.0,-0.001389933003938666,-0.002274698657043309,-0.0003891833618613459,-0.004740345528543304,-0.00787268899754124,0.0,0.0
0.0,-0.010939557340853376,-0.0012115685866185718,-0.0023205610260082954,-0.008551612806656726,-0.004336187405667544,0.0,0.0
0.0,-0.0015681317688697818,-0.012906971909010787,-0.0008227479195040081,-0.0034987436198095933,-0.0016118156133468516,0.0,0.0
0.0,-0.002246740662697983,-0.0012489083550082942,0.0,-0.008662895578976188,-0.00212808412279068,0.0,0.0
0.0,-0.0007134740144297695,-0.0006508050304959828,0.0,-0.003365754260719798,0.0,-0.0018697637419794564,0.0
0.0,-0.007008235397254435,-0.002684781583790411,-0.004794867458465246,-0.0074749394613631715,-0.01701126520666709,-0.0005683878612149239,-0.0007667567800879905
0.0,-0.00058857684291859,-0.0018038981783423836,-0.002074860808840449,-2.7754012242828383e-05,-0.0037325505298088646,-0.0023153673382509867,0.0
0.0,-0.0003572802136986711,0.0,0.0,-0.007105154500208691,0.0,-0.00017478509576419708,0.0
0.0,-0.001973624915253436,-0.0020744517559838226,0.0,-0.00821796725549342,0.0,-0.0010775748736097188,0.0
0.0,-0.0010387779062719868,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-5.5627857182451485e-05,-0.001398350780571445,0.0,-0.00414399153526485,0.0,0.0,0.0
0.0,-0.0015259456458206952,-0.006069074764717044,-0.0009914884147734565,-0.0030287460480765967,-0.005920877630060741,-0.003444013689256073,0.0
0.0,-0.00043697425754632907,-0.0006825999537597842,0.0,-0.0018953967471563038,-0.0026744767048273534,0.0,0.0
0.0,-0.0056090609147527665,0.0,-0.005244543123618321,-0.005792838308183768,-0.003070066735337723,-0.000941629552145411,0.0
0.0,-0.002317144106450703,-1.2721376762151829e-05,-0.001022873783595447,-0.006145978251264657,-0.00013701649788318745,-0.0012541366299683905,0.0
0.0,-0.0016971916382528148,0.0,-0.001801636572189352,-0.00445118801638876,-0.005284199424160482,-0.0011031576741358593,0.0
0.0,-0.0067512264634611,-0.006732489063907112,-0.01924206657957115,-0.01513935352786404,-0.014812241795000814,-0.002205844585446651,0.0
0.0,-0.01214477497699015,-0.0041814282035633294,-0.011009423576149103,-0.01676490831763374,-0.007895182816310117,-0.0004796175261759022,0.0
0.0,-0.017777629452598386,0.0,-0.0023943532513235,-0.000963768391355995,0.0,-0.007097145984048696,0.0
0.0,-0.004958018108057646,0.0,-0.014336941794926662,-0.0005337472932772535,-0.002090562679372594,-6.749921981044293e-05,0.0
